"","mu_phage","mu_plasmid","gamma_phage","gamma_plasmid","f_phage","f_plasmid","grow","rel_fit"
"1",0.01,0.01,1e-08,1e-08,1e-06,1e-08,0.17,0.99
"2",0.01,0.01,1e-08,1e-08,1e-06,1e-08,0.17,0.99
"3",0.00797751099311626,0.00231640061530512,0.00615255223252963,0.00282190690288128,0.00540463002950797,-0.00391985647995225,0.167669150857203,1.00476072290639
"4",0.0069360023554612,0.0101539361096342,0.0106875227946269,0.00200966147335536,-0.000924061183446153,-0.00913878593706781,0.166607889343142,1.00273230605537
"5",0.00490281573359581,0.0214173754685161,0.0116245974150374,0.0112913300519704,-0.0210913638553738,-0.0292804614294018,0.15866309317894,1.01252758481261
"6",0.0117403532187989,0.0366065522344044,0.029880994526246,0.030821700876069,-0.040568981511371,-0.0332115005237753,0.157067938055743,0.998194541378709
"7",0.0117403532187989,0.0366065522344044,0.029880994526246,0.030821700876069,-0.040568981511371,-0.0332115005237753,0.157067938055743,0.998194541378709
"8",0.0105747694907452,0.032430686784067,0.0185068837380767,0.0335337996980831,-0.0432014481659928,-0.0308558253626927,0.167712502172493,0.998330625348855
"9",0.00187352607569884,0.0256192992965108,0.0328328868429902,0.0421098800478437,-0.0295965553687758,-0.0235535663665722,0.186766398876031,0.989471908675348
"10",0.00532332733302777,0.0304285985764478,0.0204037764109707,0.0616404841062272,-0.0292102851909539,-0.0363302860074634,0.200367632012863,0.987163897634177
"11",0.00716820565962695,0.0193881155938841,0.0335556616297073,0.0785062476427248,-0.059116660134326,-0.0424122770162058,0.187140869239103,0.978120540750188
"12",0.01016248892278,0.0125069919093325,0.0266158258208251,0.0807945217305499,-0.043513284467162,-0.0307230874539898,0.194088338549893,0.975537918674985
"13",0.0013127925874825,0.0120493327186254,0.0264112533365426,0.0645652707697498,-0.0535027571297523,-0.0187032721145186,0.205103492249352,0.982222524733436
"14",0.0159727641861026,0.00553218951643481,0.0179088529489273,0.0614084378566795,-0.0678462570850354,-0.0179034193173873,0.203172175731237,0.99197078827919
"15",0.0200562809786329,0.0106665149379961,0.009059904006067,0.0735785730957379,-0.0707370120289425,-0.011890010378233,0.182871250101063,0.978468021036085
"16",0.0200562809786329,0.0106665149379961,0.009059904006067,0.0735785730957379,-0.0707370120289425,-0.011890010378233,0.182871250101063,0.978468021036085
"17",0.0200562809786329,0.0106665149379961,0.009059904006067,0.0735785730957379,-0.0707370120289425,-0.011890010378233,0.182871250101063,0.978468021036085
"18",0.0295508447472784,0.0043315624992841,0.00930583403306221,0.0643734643692727,-0.0738265781290262,-0.011833243672475,0.176603597869693,0.968622936267666
"19",0.0247217581364759,0.00255746705155398,0.00482511469846614,0.0892459398634646,-0.0796982772983234,-0.0148268877707223,0.191423587715722,0.971445572357953
"20",0.0346471361696281,0.0116749705561013,0.00806719548022575,0.0995437370925775,-0.0806187234915738,-0.00453358891289399,0.189328454220892,0.993580881823825
"21",0.0353052212220386,0.0110342477593242,0.0115430787366617,0.089963699734098,-0.0846404871220719,0.00701479831206731,0.183214836229008,0.992671407388928
"22",0.0391293109667175,0.0140297095559004,0.00581267518848971,0.0981219646246004,-0.0790702423196048,0.0172206032181915,0.19385833809005,0.980101540971162
"23",0.0288917372026975,0.00604665435163278,0.00293024144298693,0.0878172426665039,-0.0642284696173901,0.00570156576313742,0.188351140285528,0.987282070341396
"24",0.0288917372026975,0.00604665435163278,0.00293024144298693,0.0878172426665039,-0.0642284696173901,0.00570156576313742,0.188351140285528,0.987282070341396
"25",0.032513647585222,0.00898821967428694,0.00476400258559617,0.0957163632055435,-0.0704303348239211,0.0171561230258881,0.190935360209416,0.978988395175956
"26",0.0381884211143287,0.00169833313615112,0.0163920020899784,0.0995563502081212,-0.0665977452395371,0.0220373868028038,0.201453577305468,0.997660764136545
"27",0.0387606797518296,0.00956133109175384,0.0121748891328976,0.0882825731621148,-0.048574664421854,0.0284646003018999,0.196982348389206,1.00775154322596
"28",0.0338350150786367,0.0136204773384689,0.00129906460527741,0.0998919337799517,-0.0488270330698834,0.0179163189839326,0.186363404167339,1.00151262625348
"29",0.0239582362595016,0.0139299725048078,0.001150069818268,0.0904367015012662,-0.0569491418290197,0.0128243197061347,0.178190212603999,1.01119321822453
