"","mu","gamma","f","grow","rel_fit"
"1",0.01,1e-08,1e-06,0.17,0.99
"2",0.01,1e-08,1e-06,0.17,0.99
"3",0.01,1e-08,1e-06,0.17,0.99
"4",0.00999999999999986,9.99999922388827e-09,9.99999998328781e-07,0.17,0.990000000000001
"5",0.00999999999999888,9.99999963108217e-09,9.99999998837735e-07,0.17,0.99
"6",0.010000000000001,1.0000000406636e-08,9.9999999729111e-07,0.170000000000002,0.990000000000002
"7",0.010000000000001,1.0000000406636e-08,9.9999999729111e-07,0.170000000000002,0.990000000000002
"8",0.010000000000001,1.0000000406636e-08,9.9999999729111e-07,0.170000000000002,0.990000000000002
"9",0.010000000000001,1.0000000406636e-08,9.9999999729111e-07,0.170000000000002,0.990000000000002
"10",0.010000000000001,1.0000000406636e-08,9.9999999729111e-07,0.170000000000002,0.990000000000002
"11",0.010000000000001,1.0000000406636e-08,9.9999999729111e-07,0.170000000000002,0.990000000000002
"12",0.010000000000001,1.0000000406636e-08,9.9999999729111e-07,0.170000000000002,0.990000000000002
"13",0.010000000000001,1.0000000406636e-08,9.9999999729111e-07,0.170000000000002,0.990000000000002
"14",0.0100000000000001,1.00000027819542e-08,9.99999996704788e-07,0.170000000000002,0.990000000000001
"15",0.00999999999999883,1.0000002634564e-08,9.99999996540321e-07,0.170000000000003,0.990000000000001
"16",0.00999999999999803,1.00000024018056e-08,9.99999998484891e-07,0.170000000000004,0.990000000000001
"17",0.00999999999999803,1.00000024018056e-08,9.99999998484891e-07,0.170000000000004,0.990000000000001
"18",0.00999999999999803,1.00000024018056e-08,9.99999998484891e-07,0.170000000000004,0.990000000000001
"19",0.00999999999999861,1.000000282483e-08,1.00000000002356e-06,0.170000000000005,0.989999999999999
"20",0.00999999999999861,1.000000282483e-08,1.00000000002356e-06,0.170000000000005,0.989999999999999
"21",0.00999999999999861,1.000000282483e-08,1.00000000002356e-06,0.170000000000005,0.989999999999999
"22",0.00999999999999889,1.00000035187912e-08,1.00000000035237e-06,0.170000000000008,0.989999999999997
"23",0.00999999999999889,1.00000035187912e-08,1.00000000035237e-06,0.170000000000008,0.989999999999997
"24",0.00999999999999934,1.00000031897173e-08,1.00000000271333e-06,0.170000000000008,0.989999999999999
"25",0.00999999999999934,1.00000031897173e-08,1.00000000271333e-06,0.170000000000008,0.989999999999999
"26",0.00999999999999934,1.00000031897173e-08,1.00000000271333e-06,0.170000000000008,0.989999999999999
"27",0.00999999999999934,1.00000031897173e-08,1.00000000271333e-06,0.170000000000008,0.989999999999999
"28",0.00999999999999934,1.00000031897173e-08,1.00000000271333e-06,0.170000000000008,0.989999999999999
"29",0.00999999999999934,1.00000031897173e-08,1.00000000271333e-06,0.170000000000008,0.989999999999999
"30",0.00999999999999934,1.00000031897173e-08,1.00000000271333e-06,0.170000000000008,0.989999999999999
"31",0.00999999999999934,1.00000031897173e-08,1.00000000271333e-06,0.170000000000008,0.989999999999999
"32",0.00999999999999934,1.00000031897173e-08,1.00000000271333e-06,0.170000000000008,0.989999999999999
"33",0.00999999999999934,1.00000031897173e-08,1.00000000271333e-06,0.170000000000008,0.989999999999999
"34",0.00999999999999934,1.00000031897173e-08,1.00000000271333e-06,0.170000000000008,0.989999999999999
"35",0.0099999999999987,1.00000030503248e-08,1.00000000240896e-06,0.170000000000009,0.989999999999999
"36",0.0099999999999987,1.00000030503248e-08,1.00000000240896e-06,0.170000000000009,0.989999999999999
"37",0.00999999999999892,1.00000025239367e-08,1.00000000339635e-06,0.170000000000011,0.99
"38",0.00999999999999894,1.00000027543283e-08,1.00000000315446e-06,0.17000000000001,0.990000000000001
"39",0.00999999999999865,1.00000034956291e-08,1.00000000262328e-06,0.170000000000012,0.990000000000001
"40",0.00999999999999844,1.00000032732723e-08,1.00000000387452e-06,0.170000000000011,0.990000000000001
"41",0.00999999999999831,1.00000018853841e-08,1.00000000374237e-06,0.170000000000012,0.990000000000001
"42",0.00999999999999699,1.00000007159492e-08,1.00000000564091e-06,0.170000000000013,0.989999999999999
"43",0.00999999999999715,1.00000006762658e-08,1.00000000466941e-06,0.170000000000014,0.989999999999998
"44",0.00999999999999755,1.00000010692733e-08,1.00000000481147e-06,0.170000000000013,0.989999999999998
"45",0.00999999999999755,1.00000010692733e-08,1.00000000481147e-06,0.170000000000013,0.989999999999998
"46",0.00999999999999755,1.00000010692733e-08,1.00000000481147e-06,0.170000000000013,0.989999999999998
"47",0.00999999999999755,1.00000010692733e-08,1.00000000481147e-06,0.170000000000013,0.989999999999998
"48",0.00999999999999755,1.00000010692733e-08,1.00000000481147e-06,0.170000000000013,0.989999999999998
"49",0.00999999999999755,1.00000010692733e-08,1.00000000481147e-06,0.170000000000013,0.989999999999998
"50",0.00999999999999755,1.00000010692733e-08,1.00000000481147e-06,0.170000000000013,0.989999999999998
"51",0.00999999999999755,1.00000010692733e-08,1.00000000481147e-06,0.170000000000013,0.989999999999998
"52",0.00999999999999755,1.00000010692733e-08,1.00000000481147e-06,0.170000000000013,0.989999999999998
"53",0.00999999999999755,1.00000010692733e-08,1.00000000481147e-06,0.170000000000013,0.989999999999998
"54",0.00999999999999755,1.00000010692733e-08,1.00000000481147e-06,0.170000000000013,0.989999999999998
"55",0.00999999999999864,1.00000017696341e-08,1.00000000466051e-06,0.170000000000012,0.989999999999998
"56",0.00999999999999993,1.00000014182754e-08,1.00000000399862e-06,0.170000000000013,0.989999999999998
"57",0.0100000000000006,1.00000022066804e-08,1.00000000480107e-06,0.170000000000013,0.989999999999997
"58",0.0100000000000006,1.00000022066804e-08,1.00000000480107e-06,0.170000000000013,0.989999999999997
"59",0.0100000000000006,1.00000022066804e-08,1.00000000480107e-06,0.170000000000013,0.989999999999997
"60",0.0100000000000006,1.00000022066804e-08,1.00000000480107e-06,0.170000000000013,0.989999999999997
"61",0.0100000000000012,9.99999998653175e-09,1.00000000574851e-06,0.170000000000013,0.99
"62",0.0100000000000006,1.00000001829356e-08,1.00000000421598e-06,0.170000000000014,0.990000000000002
"63",0.00999999999999961,9.99999834693692e-09,1.00000000357487e-06,0.170000000000014,0.990000000000003
"64",0.00999999999999961,9.99999834693692e-09,1.00000000357487e-06,0.170000000000014,0.990000000000003
"65",0.00999999999999961,9.99999834693692e-09,1.00000000357487e-06,0.170000000000014,0.990000000000003
"66",0.00999999999999713,9.99999841407979e-09,1.00000000310939e-06,0.170000000000014,0.990000000000003
"67",0.00999999999999862,9.99999834152805e-09,1.00000000194058e-06,0.170000000000015,0.990000000000004
"68",0.00999999999999748,9.99999931184355e-09,1.00000000207983e-06,0.170000000000013,0.990000000000004
"69",0.00999999999999748,9.99999931184355e-09,1.00000000207983e-06,0.170000000000013,0.990000000000004
"70",0.00999999999999748,9.99999931184355e-09,1.00000000207983e-06,0.170000000000013,0.990000000000004
"71",0.00999999999999832,1.00000004485755e-08,1.00000000189887e-06,0.170000000000013,0.990000000000005
"72",0.00999999999999992,1.0000002313087e-08,1.00000000165612e-06,0.170000000000014,0.990000000000003
"73",0.00999999999999922,1.0000002013125e-08,1.0000000029229e-06,0.170000000000012,0.990000000000002
"74",0.00999999999999981,1.00000010748088e-08,1.00000000453135e-06,0.170000000000012,0.990000000000001
"75",0.00999999999999883,9.9999997865068e-09,1.00000000469976e-06,0.170000000000013,0.990000000000004
"76",0.00999999999999883,9.9999997865068e-09,1.00000000469976e-06,0.170000000000013,0.990000000000004
"77",0.00999999999999991,9.9999994604954e-09,1.00000000525661e-06,0.170000000000012,0.990000000000004
"78",0.00999999999999864,9.9999992752749e-09,1.00000000544995e-06,0.170000000000013,0.990000000000004
"79",0.00999999999999864,9.9999992752749e-09,1.00000000544995e-06,0.170000000000013,0.990000000000004
"80",0.0099999999999991,9.99999904031182e-09,1.00000000527314e-06,0.170000000000016,0.990000000000004
"81",0.00999999999999824,9.99999785418779e-09,1.00000000387143e-06,0.170000000000017,0.990000000000005
"82",0.00999999999999745,9.99999951490989e-09,1.00000000387316e-06,0.170000000000017,0.990000000000005
"83",0.00999999999999745,9.99999951490989e-09,1.00000000387316e-06,0.170000000000017,0.990000000000005
