"","mu_phage","mu_plasmid","gamma_phage","gamma_plasmid","f_phage","f_plasmid","grow","rel_fit"
"1",0.01,0.01,1e-08,1e-08,1e-06,1e-08,0.17,0.99
"2",0.01,0.01,1e-08,1e-08,1e-06,1e-08,0.17,0.99
"3",0.00797751099311626,0.00231640061530512,0.00615255223252963,0.00282190690288128,0.00540463002950797,-0.00391985647995225,0.167669150857203,1.00476072290639
"4",0.00797751099311626,0.00231640061530512,0.00615255223252963,0.00282190690288128,0.00540463002950797,-0.00391985647995225,0.167669150857203,1.00476072290639
"5",0.00797751099311626,0.00231640061530512,0.00615255223252963,0.00282190690288128,0.00540463002950797,-0.00391985647995225,0.167669150857203,1.00476072290639
"6",0.00549409798643771,0.0093923164444501,0.00815768131489759,0.0111515436628595,0.0145393044545805,0.005589878616685,0.166039857168768,1.01261989324741
"7",0.00549409798643771,0.0093923164444501,0.00815768131489759,0.0111515436628595,0.0145393044545805,0.005589878616685,0.166039857168768,1.01261989324741
"8",0.00995387640970272,0.000621957728294723,0.010512590133481,0.0212486608658436,0.0204496677079892,0.00465532224898434,0.15172266265362,1.00438283963567
"9",0.00385994079837903,0.00352124171980201,0.0174775682063917,0.0169711261544882,0.0280694812697817,0.000308442546132503,0.144738307758605,1.02336643501649
"10",0.00385994079837903,0.00352124171980201,0.0174775682063917,0.0169711261544882,0.0280694812697817,0.000308442546132503,0.144738307758605,1.02336643501649
"11",0.00528598009979781,0.00152787934040616,0.0169178367236729,0.0127793797217439,0.0208352940901703,0.00397688021538632,0.148306133730371,1.01153721409537
"12",0.00528598009979781,0.00152787934040616,0.0169178367236729,0.0127793797217439,0.0208352940901703,0.00397688021538632,0.148306133730371,1.01153721409537
"13",0.00528598009979781,0.00152787934040616,0.0169178367236729,0.0127793797217439,0.0208352940901703,0.00397688021538632,0.148306133730371,1.01153721409537
"14",0.00148062977008999,0.00631920882089078,0.0186620260749964,0.000175577553886063,0.0280722340050107,0.00446665426454164,0.148897716603788,1.00886125458332
"15",0.00148062977008999,0.00631920882089078,0.0186620260749964,0.000175577553886063,0.0280722340050107,0.00446665426454164,0.148897716603788,1.00886125458332
"16",0.00148062977008999,0.00631920882089078,0.0186620260749964,0.000175577553886063,0.0280722340050107,0.00446665426454164,0.148897716603788,1.00886125458332
"17",0.00148062977008999,0.00631920882089078,0.0186620260749964,0.000175577553886063,0.0280722340050107,0.00446665426454164,0.148897716603788,1.00886125458332
"18",0.00233750994073574,0.00114843365379878,0.012554398727795,0.000659741281972629,0.0483635472121164,0.0106292785283157,0.174318386255624,1.00332852567434
"19",0.00233750994073574,0.00114843365379878,0.012554398727795,0.000659741281972629,0.0483635472121164,0.0106292785283157,0.174318386255624,1.00332852567434
"20",0.00233750994073574,0.00114843365379878,0.012554398727795,0.000659741281972629,0.0483635472121164,0.0106292785283157,0.174318386255624,1.00332852567434
"21",0.00233750994073574,0.00114843365379878,0.012554398727795,0.000659741281972629,0.0483635472121164,0.0106292785283157,0.174318386255624,1.00332852567434
"22",0.00233750994073574,0.00114843365379878,0.012554398727795,0.000659741281972629,0.0483635472121164,0.0106292785283157,0.174318386255624,1.00332852567434
"23",0.00233750994073574,0.00114843365379878,0.012554398727795,0.000659741281972629,0.0483635472121164,0.0106292785283157,0.174318386255624,1.00332852567434
"24",0.00233750994073574,0.00114843365379878,0.012554398727795,0.000659741281972629,0.0483635472121164,0.0106292785283157,0.174318386255624,1.00332852567434
"25",0.0051100049668738,9.95638316853378e-06,0.0013699098960891,0.0149901174030332,0.0484447423842395,0.0212134144442785,0.152788626009025,0.993517845411442
"26",0.0051100049668738,9.95638316853378e-06,0.0013699098960891,0.0149901174030332,0.0484447423842395,0.0212134144442785,0.152788626009025,0.993517845411442
"27",0.0051100049668738,9.95638316853378e-06,0.0013699098960891,0.0149901174030332,0.0484447423842395,0.0212134144442785,0.152788626009025,0.993517845411442
"28",0.0051100049668738,9.95638316853378e-06,0.0013699098960891,0.0149901174030332,0.0484447423842395,0.0212134144442785,0.152788626009025,0.993517845411442
"29",0.0051100049668738,9.95638316853378e-06,0.0013699098960891,0.0149901174030332,0.0484447423842395,0.0212134144442785,0.152788626009025,0.993517845411442
"30",0.0051100049668738,9.95638316853378e-06,0.0013699098960891,0.0149901174030332,0.0484447423842395,0.0212134144442785,0.152788626009025,0.993517845411442
