"","mu","gamma","f2","f5","f6","f7","f8","f10","grow","rel_fit"
"1",0.01,1e-08,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.17,0.99
"2",0.01,1e-08,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.17,0.99
"3",0.01,1e-08,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.17,0.99
"4",0.0013621214068842,0.00430158657943564,-0.0210490337238713,0.0148407164217255,0.00834025386629507,0.0137661134096637,0.00372880446296223,-0.00324444426051958,0.16577602760016,0.977900226748879
"5",0.0013621214068842,0.00430158657943564,-0.0210490337238713,0.0148407164217255,0.00834025386629507,0.0137661134096637,0.00372880446296223,-0.00324444426051958,0.16577602760016,0.977900226748879
"6",0.0013621214068842,0.00430158657943564,-0.0210490337238713,0.0148407164217255,0.00834025386629507,0.0137661134096637,0.00372880446296223,-0.00324444426051958,0.16577602760016,0.977900226748879
"7",0.0013621214068842,0.00430158657943564,-0.0210490337238713,0.0148407164217255,0.00834025386629507,0.0137661134096637,0.00372880446296223,-0.00324444426051958,0.16577602760016,0.977900226748879
"8",0.0013621214068842,0.00430158657943564,-0.0210490337238713,0.0148407164217255,0.00834025386629507,0.0137661134096637,0.00372880446296223,-0.00324444426051958,0.16577602760016,0.977900226748879
"9",0.0013621214068842,0.00430158657943564,-0.0210490337238713,0.0148407164217255,0.00834025386629507,0.0137661134096637,0.00372880446296223,-0.00324444426051958,0.16577602760016,0.977900226748879
"10",0.0013621214068842,0.00430158657943564,-0.0210490337238713,0.0148407164217255,0.00834025386629507,0.0137661134096637,0.00372880446296223,-0.00324444426051958,0.16577602760016,0.977900226748879
"11",0.0013621214068842,0.00430158657943564,-0.0210490337238713,0.0148407164217255,0.00834025386629507,0.0137661134096637,0.00372880446296223,-0.00324444426051958,0.16577602760016,0.977900226748879
"12",0.00136499412966443,0.000770712385060635,-0.0259606219616111,0.00423025572423049,0.0127208409432262,0.0185381152714911,0.00122777452209845,-0.0166021992691171,0.161596709462684,0.988805239266993
"13",0.00136499412966443,0.000770712385060635,-0.0259606219616111,0.00423025572423049,0.0127208409432262,0.0185381152714911,0.00122777452209845,-0.0166021992691171,0.161596709462684,0.988805239266993
"14",0.00136499412966443,0.000770712385060635,-0.0259606219616111,0.00423025572423049,0.0127208409432262,0.0185381152714911,0.00122777452209845,-0.0166021992691171,0.161596709462684,0.988805239266993
"15",0.00136499412966443,0.000770712385060635,-0.0259606219616111,0.00423025572423049,0.0127208409432262,0.0185381152714911,0.00122777452209845,-0.0166021992691171,0.161596709462684,0.988805239266993
"16",0.00136499412966443,0.000770712385060635,-0.0259606219616111,0.00423025572423049,0.0127208409432262,0.0185381152714911,0.00122777452209845,-0.0166021992691171,0.161596709462684,0.988805239266993
"17",0.00136499412966443,0.000770712385060635,-0.0259606219616111,0.00423025572423049,0.0127208409432262,0.0185381152714911,0.00122777452209845,-0.0166021992691171,0.161596709462684,0.988805239266993
"18",0.00193635419201578,0.00908060290374186,-0.0262532108122935,-0.0161914530341918,0.00943231928381829,0.016893789811446,0.0137940572507332,-0.0157955917772808,0.160000764850485,0.986544689397934
"19",0.00193635419201578,0.00908060290374186,-0.0262532108122935,-0.0161914530341918,0.00943231928381829,0.016893789811446,0.0137940572507332,-0.0157955917772808,0.160000764850485,0.986544689397934
"20",0.00179657621631276,0.00262418618255325,-0.0196093744791951,-0.0171764365431774,0.00984903338964817,0.0192998523790879,0.0173853236809697,-0.0134518552391615,0.15421419799556,0.985669790917859
"21",0.00179657621631276,0.00262418618255325,-0.0196093744791951,-0.0171764365431774,0.00984903338964817,0.0192998523790879,0.0173853236809697,-0.0134518552391615,0.15421419799556,0.985669790917859
"22",0.00425126704307668,0.00453904323956534,-0.029496334158622,-0.0021467944305696,0.0160800919406827,0.00967725544628636,0.0232200941234258,-0.00928155027926676,0.157891484662234,0.998129780034935
"23",0.00425126704307668,0.00453904323956534,-0.029496334158622,-0.0021467944305696,0.0160800919406827,0.00967725544628636,0.0232200941234258,-0.00928155027926676,0.157891484662234,0.998129780034935
"24",0.00425126704307668,0.00453904323956534,-0.029496334158622,-0.0021467944305696,0.0160800919406827,0.00967725544628636,0.0232200941234258,-0.00928155027926676,0.157891484662234,0.998129780034935
"25",0.00393044225217299,0.0212430132453382,-0.0252324335220639,-0.00206221736963231,0.0192155858093273,-0.00120148012409778,0.0186782938437635,-0.022449842944091,0.14753735915921,0.996771369815234
"26",0.00393044225217299,0.0212430132453382,-0.0252324335220639,-0.00206221736963231,0.0192155858093273,-0.00120148012409778,0.0186782938437635,-0.022449842944091,0.14753735915921,0.996771369815234
"27",0.00393044225217299,0.0212430132453382,-0.0252324335220639,-0.00206221736963231,0.0192155858093273,-0.00120148012409778,0.0186782938437635,-0.022449842944091,0.14753735915921,0.996771369815234
"28",0.00381572572070131,0.0373019859414688,-0.0262932464312689,0.00403532856500636,0.0152607026548118,0.0129174598536655,0.00934562622359743,-0.0345193685543119,0.151622461279178,0.98120891995052
"29",0.00381572572070131,0.0373019859414688,-0.0262932464312689,0.00403532856500636,0.0152607026548118,0.0129174598536655,0.00934562622359743,-0.0345193685543119,0.151622461279178,0.98120891995052
"30",0.00381572572070131,0.0373019859414688,-0.0262932464312689,0.00403532856500636,0.0152607026548118,0.0129174598536655,0.00934562622359743,-0.0345193685543119,0.151622461279178,0.98120891995052
"31",0.00381572572070131,0.0373019859414688,-0.0262932464312689,0.00403532856500636,0.0152607026548118,0.0129174598536655,0.00934562622359743,-0.0345193685543119,0.151622461279178,0.98120891995052
"32",0.0040014821159054,0.0394427601102226,-0.0250162660004767,0.00137134421894851,0.00490289599811431,0.00799242744220186,0.0139704994999877,-0.0233270219058883,0.174354273686422,0.967433524581435
"33",0.0040014821159054,0.0394427601102226,-0.0250162660004767,0.00137134421894851,0.00490289599811431,0.00799242744220186,0.0139704994999877,-0.0233270219058883,0.174354273686422,0.967433524581435
"34",0.00190845255601259,0.033105940570144,-0.040095422265188,0.00524716492799485,0.00753107795956469,0.015579155610121,0.000858228963079332,-0.0336086805517932,0.191463126786252,0.964548781807928
"35",0.00190845255601259,0.033105940570144,-0.040095422265188,0.00524716492799485,0.00753107795956469,0.015579155610121,0.000858228963079332,-0.0336086805517932,0.191463126786252,0.964548781807928
"36",0.00190845255601259,0.033105940570144,-0.040095422265188,0.00524716492799485,0.00753107795956469,0.015579155610121,0.000858228963079332,-0.0336086805517932,0.191463126786252,0.964548781807928
"37",0.00776661600497587,0.0414831877605654,-0.0257086731724274,0.0186518078924212,0.00117801674224748,0.0111337414702049,0.00759383717320914,-0.042353861897194,0.189473191713368,0.962903862808319
"38",0.00776661600497587,0.0414831877605654,-0.0257086731724274,0.0186518078924212,0.00117801674224748,0.0111337414702049,0.00759383717320914,-0.042353861897194,0.189473191713368,0.962903862808319
"39",0.00060145354920028,0.0413259411349589,-0.0270056443669664,0.0106251566814831,0.0124703685543312,0.0142414185152064,0.0239516188226961,-0.0421774444856544,0.181385469871355,0.960602115303231
"40",0.00060145354920028,0.0413259411349589,-0.0270056443669664,0.0106251566814831,0.0124703685543312,0.0142414185152064,0.0239516188226961,-0.0421774444856544,0.181385469871355,0.960602115303231
"41",0.00060145354920028,0.0413259411349589,-0.0270056443669664,0.0106251566814831,0.0124703685543312,0.0142414185152064,0.0239516188226961,-0.0421774444856544,0.181385469871355,0.960602115303231
"42",0.00060145354920028,0.0413259411349589,-0.0270056443669664,0.0106251566814831,0.0124703685543312,0.0142414185152064,0.0239516188226961,-0.0421774444856544,0.181385469871355,0.960602115303231
"43",0.00060145354920028,0.0413259411349589,-0.0270056443669664,0.0106251566814831,0.0124703685543312,0.0142414185152064,0.0239516188226961,-0.0421774444856544,0.181385469871355,0.960602115303231
"44",0.00060145354920028,0.0413259411349589,-0.0270056443669664,0.0106251566814831,0.0124703685543312,0.0142414185152064,0.0239516188226961,-0.0421774444856544,0.181385469871355,0.960602115303231
"45",0.00210400398661461,0.0568886225986357,-0.0191375038614056,0.0115264163276486,0.00159336807099517,0.0212768837523941,0.0353402033039886,-0.0222768995394146,0.164226922092786,0.973347980338793
"46",0.000848700452650239,0.0742188938248268,-0.0111957223682919,0.0222649491830583,-0.000739173896247334,0.0123077840139051,0.0265474169810699,-0.0187223251968309,0.167059669592533,0.981669508732636
"47",0.000848700452650239,0.0742188938248268,-0.0111957223682919,0.0222649491830583,-0.000739173896247334,0.0123077840139051,0.0265474169810699,-0.0187223251968309,0.167059669592533,0.981669508732636
"48",0.000848700452650239,0.0742188938248268,-0.0111957223682919,0.0222649491830583,-0.000739173896247334,0.0123077840139051,0.0265474169810699,-0.0187223251968309,0.167059669592533,0.981669508732636
"49",0.000848700452650239,0.0742188938248268,-0.0111957223682919,0.0222649491830583,-0.000739173896247334,0.0123077840139051,0.0265474169810699,-0.0187223251968309,0.167059669592533,0.981669508732636
"50",0.000848700452650239,0.0742188938248268,-0.0111957223682919,0.0222649491830583,-0.000739173896247334,0.0123077840139051,0.0265474169810699,-0.0187223251968309,0.167059669592533,0.981669508732636
"51",0.000848700452650239,0.0742188938248268,-0.0111957223682919,0.0222649491830583,-0.000739173896247334,0.0123077840139051,0.0265474169810699,-0.0187223251968309,0.167059669592533,0.981669508732636
"52",0.000848700452650239,0.0742188938248268,-0.0111957223682919,0.0222649491830583,-0.000739173896247334,0.0123077840139051,0.0265474169810699,-0.0187223251968309,0.167059669592533,0.981669508732636
"53",0.000848700452650239,0.0742188938248268,-0.0111957223682919,0.0222649491830583,-0.000739173896247334,0.0123077840139051,0.0265474169810699,-0.0187223251968309,0.167059669592533,0.981669508732636
"54",0.000848700452650239,0.0742188938248268,-0.0111957223682919,0.0222649491830583,-0.000739173896247334,0.0123077840139051,0.0265474169810699,-0.0187223251968309,0.167059669592533,0.981669508732636
"55",0.00249362696755653,0.0821039742919598,0.00195798476276668,0.0193937801903947,0.00534303765372168,0.0202395410382945,0.0185167150858702,-0.0183280018799354,0.158947035794504,0.975979522890473
"56",0.00249362696755653,0.0821039742919598,0.00195798476276668,0.0193937801903947,0.00534303765372168,0.0202395410382945,0.0185167150858702,-0.0183280018799354,0.158947035794504,0.975979522890473
"57",0.00253367168863483,0.0880698911188142,0.0128226389549023,0.0266118784318694,0.01375236923797,0.0228514066507379,0.02600399847422,-0.0241486173057752,0.171902595802359,0.969780138051727
"58",0.00253367168863483,0.0880698911188142,0.0128226389549023,0.0266118784318694,0.01375236923797,0.0228514066507379,0.02600399847422,-0.0241486173057752,0.171902595802359,0.969780138051727
"59",0.00253367168863483,0.0880698911188142,0.0128226389549023,0.0266118784318694,0.01375236923797,0.0228514066507379,0.02600399847422,-0.0241486173057752,0.171902595802359,0.969780138051727
"60",0.00228791985172937,0.0815058532481999,0.016152615340609,0.024680021918917,0.0279757834077269,0.0159995874161149,0.025628135154271,-0.0289387266852383,0.171799706538011,0.972551214493603
"61",0.000709749188703407,0.0817838755391841,0.0262495750985476,0.0337701381398535,0.0143154323609246,-0.000368492113662987,0.0319700172021698,-0.0256198028930887,0.165664655504391,0.97738116640912
"62",0.00123947600810784,0.079521160695837,0.0261317510980891,0.0292699100347121,0.0238959772332083,0.00513557914668853,0.0320120893411027,-0.0227231458904298,0.138952605306799,0.975158612424861
