"","mu","gamma","f","grow","rel_fit"
"1",0.01,1e-08,1e-06,0.17,0.99
"2",0.01,1e-08,1e-06,0.17,0.99
"3",0.01,1e-08,1e-06,0.17,0.99
"4",0.01,1e-08,1e-06,0.17,0.99
"5",0.00999999999999992,9.99999996414809e-09,1.00000000009213e-06,0.17,0.99
"6",0.00999999999999992,9.99999996414809e-09,1.00000000009213e-06,0.17,0.99
"7",0.00999999999999992,9.99999996414809e-09,1.00000000009213e-06,0.17,0.99
"8",0.0100000000000001,9.99999994029906e-09,1.0000000000256e-06,0.17,0.99
"9",0.0100000000000002,9.99999995378897e-09,1.00000000028692e-06,0.17,0.99
"10",0.01,9.99999999579468e-09,1.00000000038283e-06,0.17,0.99
"11",0.01,9.99999999579468e-09,1.00000000038283e-06,0.17,0.99
"12",0.01,9.99999999579468e-09,1.00000000038283e-06,0.17,0.99
"13",0.01,9.99999999579468e-09,1.00000000038283e-06,0.17,0.99
"14",0.0100000000000001,9.99999993294304e-09,1.00000000052959e-06,0.17,0.99
"15",0.0100000000000001,9.99999993294304e-09,1.00000000052959e-06,0.17,0.99
"16",0.0100000000000001,9.99999993294304e-09,1.00000000052959e-06,0.17,0.99
"17",0.0100000000000001,9.99999993294304e-09,1.00000000052959e-06,0.17,0.99
"18",0.0100000000000001,9.99999993294304e-09,1.00000000052959e-06,0.17,0.99
"19",0.0100000000000001,9.99999993294304e-09,1.00000000052959e-06,0.17,0.99
"20",0.01,9.99999988444301e-09,1.00000000051259e-06,0.17,0.99
"21",0.01,9.99999988444301e-09,1.00000000051259e-06,0.17,0.99
"22",0.01,9.99999988444301e-09,1.00000000051259e-06,0.17,0.99
"23",0.01,9.99999988444301e-09,1.00000000051259e-06,0.17,0.99
"24",0.01,9.99999988444301e-09,1.00000000051259e-06,0.17,0.99
"25",0.01,1.00000000194011e-08,1.00000000041295e-06,0.17,0.99
"26",0.01,1.00000000194011e-08,1.00000000041295e-06,0.17,0.99
"27",0.0100000000000001,9.99999998467449e-09,1.00000000016414e-06,0.17,0.99
"28",0.0100000000000001,9.99999998467449e-09,1.00000000016414e-06,0.17,0.99
"29",0.0100000000000001,9.99999998467449e-09,1.00000000016414e-06,0.17,0.99
"30",0.0100000000000001,9.99999998467449e-09,1.00000000016414e-06,0.17,0.99
"31",0.0100000000000001,9.99999998467449e-09,1.00000000016414e-06,0.17,0.99
"32",0.0100000000000001,9.99999998467449e-09,1.00000000016414e-06,0.17,0.99
"33",0.0100000000000001,9.99999998467449e-09,1.00000000016414e-06,0.17,0.99
"34",0.0100000000000001,9.99999998467449e-09,1.00000000016414e-06,0.17,0.99
"35",0.0100000000000002,9.99999997517397e-09,1.00000000007421e-06,0.17,0.99
"36",0.0100000000000002,9.99999984158729e-09,1.00000000002075e-06,0.17,0.99
"37",0.0100000000000002,9.99999972651748e-09,9.99999999995326e-07,0.170000000000001,0.99
"38",0.01,9.99999952885387e-09,1.00000000000597e-06,0.17,0.99
"39",0.01,9.99999932595257e-09,1.00000000007924e-06,0.17,0.99
"40",0.01,9.99999932595257e-09,1.00000000007924e-06,0.17,0.99
"41",0.01,9.99999932595257e-09,1.00000000007924e-06,0.17,0.99
"42",0.01,9.99999932595257e-09,1.00000000007924e-06,0.17,0.99
"43",0.01,9.99999922797029e-09,1.00000000022193e-06,0.17,0.99
"44",0.00999999999999996,9.99999910532562e-09,1.00000000028261e-06,0.17,0.99
"45",0.00999999999999996,9.99999910532562e-09,1.00000000028261e-06,0.17,0.99
"46",0.00999999999999996,9.99999910532562e-09,1.00000000028261e-06,0.17,0.99
"47",0.00999999999999996,9.99999910532562e-09,1.00000000028261e-06,0.17,0.99
"48",0.00999999999999996,9.99999910532562e-09,1.00000000028261e-06,0.17,0.99
"49",0.00999999999999993,9.99999910935281e-09,1.00000000000397e-06,0.17,0.99
"50",0.00999999999999993,9.99999910935281e-09,1.00000000000397e-06,0.17,0.99
"51",0.00999999999999992,9.99999930727804e-09,1.00000000002495e-06,0.17,0.99
"52",0.00999999999999996,9.99999928846407e-09,1.00000000005419e-06,0.17,0.99
"53",0.00999999999999996,9.99999928846407e-09,1.00000000005419e-06,0.17,0.99
"54",0.00999999999999996,9.99999928846407e-09,1.00000000005419e-06,0.17,0.99
"55",0.00999999999999994,9.99999928958679e-09,1.00000000004315e-06,0.17,0.99
"56",0.00999999999999993,9.99999918837797e-09,9.99999999931324e-07,0.17,0.99
"57",0.0100000000000001,9.99999919300055e-09,9.99999999953151e-07,0.17,0.99
"58",0.0100000000000001,9.99999925656617e-09,9.99999999825206e-07,0.17,0.99
"59",0.0100000000000001,9.99999925656617e-09,9.99999999825206e-07,0.17,0.99
"60",0.0100000000000001,9.99999925656617e-09,9.99999999825206e-07,0.17,0.99
"61",0.0100000000000001,9.99999925656617e-09,9.99999999825206e-07,0.17,0.99
"62",0.0100000000000001,9.99999925656617e-09,9.99999999825206e-07,0.17,0.99
"63",0.0100000000000001,9.99999925656617e-09,9.99999999825206e-07,0.17,0.99
"64",0.0100000000000001,9.99999928845743e-09,9.9999999971585e-07,0.17,0.989999999999999
"65",0.0100000000000001,9.99999928845743e-09,9.9999999971585e-07,0.17,0.989999999999999
"66",0.0100000000000001,9.99999928845743e-09,9.9999999971585e-07,0.17,0.989999999999999
"67",0.0100000000000001,9.99999928845743e-09,9.9999999971585e-07,0.17,0.989999999999999
"68",0.01,9.9999992125531e-09,9.99999999905799e-07,0.17,0.989999999999999
"69",0.01,9.9999992125531e-09,9.99999999905799e-07,0.17,0.989999999999999
"70",0.01,9.9999992125531e-09,9.99999999905799e-07,0.17,0.989999999999999
"71",0.00999999999999982,9.99999921142542e-09,1.00000000005084e-06,0.17,0.989999999999999
"72",0.00999999999999972,9.99999904739723e-09,1.00000000006969e-06,0.17,0.989999999999999
"73",0.00999999999999978,9.99999919066972e-09,9.99999999844355e-07,0.17,0.989999999999999
"74",0.0099999999999999,9.99999911122765e-09,9.99999999930664e-07,0.17,0.989999999999999
"75",0.0099999999999999,9.99999911122765e-09,9.99999999930664e-07,0.17,0.989999999999999
"76",0.0099999999999999,9.99999911122765e-09,9.99999999930664e-07,0.17,0.989999999999999
"77",0.00999999999999995,9.99999892874113e-09,1.0000000000873e-06,0.17,0.989999999999999
"78",0.00999999999999995,9.99999911985945e-09,9.9999999983048e-07,0.17,0.989999999999999
"79",0.00999999999999995,9.99999899755824e-09,9.99999999752471e-07,0.17,0.989999999999999
"80",0.00999999999999982,9.9999989803089e-09,9.99999999757949e-07,0.17,0.989999999999999
"81",0.00999999999999982,9.9999989803089e-09,9.99999999757949e-07,0.17,0.989999999999999
"82",0.00999999999999985,9.99999894531569e-09,9.99999999836372e-07,0.17,0.989999999999999
"83",0.00999999999999971,9.9999988979906e-09,9.99999999759871e-07,0.170000000000001,0.989999999999999
"84",0.00999999999999971,9.9999988979906e-09,9.99999999759871e-07,0.170000000000001,0.989999999999999
"85",0.00999999999999962,9.99999879437328e-09,9.99999999743278e-07,0.170000000000001,0.989999999999999
"86",0.00999999999999958,9.99999879066348e-09,9.99999999748628e-07,0.17,0.989999999999999
"87",0.00999999999999958,9.99999879066348e-09,9.99999999748628e-07,0.17,0.989999999999999
"88",0.00999999999999968,9.99999881275976e-09,1.00000000002053e-06,0.17,0.989999999999999
"89",0.00999999999999967,9.99999876537825e-09,9.99999999971544e-07,0.17,0.989999999999999
"90",0.00999999999999988,9.99999882249464e-09,1.00000000015414e-06,0.17,0.989999999999999
"91",0.00999999999999988,9.99999882249464e-09,1.00000000015414e-06,0.17,0.989999999999999
"92",0.00999999999999967,9.99999886816514e-09,1.00000000021059e-06,0.17,0.989999999999999
"93",0.00999999999999966,9.99999899027524e-09,1.00000000027535e-06,0.17,0.989999999999998
"94",0.00999999999999967,9.99999912741993e-09,1.00000000021892e-06,0.17,0.989999999999998
"95",0.00999999999999967,9.99999912741993e-09,1.00000000021892e-06,0.17,0.989999999999998
"96",0.00999999999999967,9.99999912741993e-09,1.00000000021892e-06,0.17,0.989999999999998
