"","mu_phage","mu_plasmid","gamma_phage","gamma_plasmid","f_phage","f_plasmid","grow","rel_fit"
"39",0.0219703157202802,0.0619555354136621,0.000523906521413939,0.0366492557572153,0.0404701681692448,0.0159707794165226,0.141413745401667,0.941275413071859
"40",0.0219703157202802,0.0619555354136621,0.000523906521413939,0.0366492557572153,0.0404701681692448,0.0159707794165226,0.141413745401667,0.941275413071859
"41",0.0219703157202802,0.0619555354136621,0.000523906521413939,0.0366492557572153,0.0404701681692448,0.0159707794165226,0.141413745401667,0.941275413071859
"42",0.0219703157202802,0.0619555354136621,0.000523906521413939,0.0366492557572153,0.0404701681692448,0.0159707794165226,0.141413745401667,0.941275413071859
"43",0.0199752316356308,0.0681680964255677,0.0143662961211672,0.0425447969775368,0.0272020931676338,0.0211900660103121,0.14092651094063,0.938145583793945
"44",0.0135297248338896,0.0799450803535511,0.0163757668087499,0.0454767875507827,0.0331199297571749,-0.00578345160713862,0.151127734959315,0.934675841228452
"45",0.0117030741299939,0.0810330717107819,0.0253021905585533,0.0441086912394182,0.0351281562468689,0.00420093428726343,0.147812021720443,0.925806235083461
"46",0.0117030741299939,0.0810330717107819,0.0253021905585533,0.0441086912394182,0.0351281562468689,0.00420093428726343,0.147812021720443,0.925806235083461
"47",0.0117030741299939,0.0810330717107819,0.0253021905585533,0.0441086912394182,0.0351281562468689,0.00420093428726343,0.147812021720443,0.925806235083461
"48",0.0117030741299939,0.0810330717107819,0.0253021905585533,0.0441086912394182,0.0351281562468689,0.00420093428726343,0.147812021720443,0.925806235083461
"49",0.0117030741299939,0.0810330717107819,0.0253021905585533,0.0441086912394182,0.0351281562468689,0.00420093428726343,0.147812021720443,0.925806235083461
"50",0.0254830488812157,0.075858180319143,0.029324583387286,0.04862452706267,0.0441983039703098,-0.00949939498017173,0.14568309000766,0.931419158992955
"51",0.0254830488812157,0.075858180319143,0.029324583387286,0.04862452706267,0.0441983039703098,-0.00949939498017173,0.14568309000766,0.931419158992955
"52",0.035133613575031,0.0799315650918089,0.0199281316696925,0.048204025897479,0.0474182624976343,0.00156885428319434,0.151040754933524,0.934393754380669
"53",0.035133613575031,0.0799315650918089,0.0199281316696925,0.048204025897479,0.0474182624976343,0.00156885428319434,0.151040754933524,0.934393754380669
"54",0.035133613575031,0.0799315650918089,0.0199281316696925,0.048204025897479,0.0474182624976343,0.00156885428319434,0.151040754933524,0.934393754380669
"55",0.0493750260768847,0.0809068204040189,0.0253479224397119,0.0282559685433781,0.05445551342603,0.00934093361547971,0.149412325900118,0.926991662670882
"56",0.0540770075617587,0.0886100731808721,0.0319468213341952,0.0308526076989078,0.0631447761543319,0.00441131001750396,0.160812048521758,0.939650371080717
"57",0.0540770075617587,0.0886100731808721,0.0319468213341952,0.0308526076989078,0.0631447761543319,0.00441131001750396,0.160812048521758,0.939650371080717
"58",0.0513731157060058,0.0877428189301913,0.0495491229123999,0.027149017861869,0.0665690914514312,0.00564139582016312,0.162230304096318,0.952513661740775
"59",0.0513731157060058,0.0877428189301913,0.0495491229123999,0.027149017861869,0.0665690914514312,0.00564139582016312,0.162230304096318,0.952513661740775
"60",0.0513731157060058,0.0877428189301913,0.0495491229123999,0.027149017861869,0.0665690914514312,0.00564139582016312,0.162230304096318,0.952513661740775
"61",0.0529399921622299,0.0907741420285652,0.0540529019261419,0.0274612865566343,0.05962672637546,-0.000129831454960812,0.163189073531226,0.958662092737411
"62",0.0529399921622299,0.0907741420285652,0.0540529019261419,0.0274612865566343,0.05962672637546,-0.000129831454960812,0.163189073531226,0.958662092737411
"63",0.0529399921622299,0.0907741420285652,0.0540529019261419,0.0274612865566343,0.05962672637546,-0.000129831454960812,0.163189073531226,0.958662092737411
"64",0.0657127643365714,0.105990495048285,0.0577870016898237,0.0246992255500067,0.0678834445587078,0.0172025409781151,0.176020516267482,0.956375124968229
"65",0.0657127643365714,0.105990495048285,0.0577870016898237,0.0246992255500067,0.0678834445587078,0.0172025409781151,0.176020516267482,0.956375124968229
"66",0.0670935840346698,0.101009221591413,0.0532526011216363,0.0334607854228696,0.0711088330510714,0.0233584850374342,0.174856113242808,0.961239792351072
"67",0.0670935840346698,0.101009221591413,0.0532526011216363,0.0334607854228696,0.0711088330510714,0.0233584850374342,0.174856113242808,0.961239792351072
"68",0.0670935840346698,0.101009221591413,0.0532526011216363,0.0334607854228696,0.0711088330510714,0.0233584850374342,0.174856113242808,0.961239792351072
"69",0.0670935840346698,0.101009221591413,0.0532526011216363,0.0334607854228696,0.0711088330510714,0.0233584850374342,0.174856113242808,0.961239792351072
"70",0.0656508784025805,0.121701436563474,0.0576891623881442,0.0243565441495938,0.0696252332399432,0.0100574970122834,0.166656163202651,0.937555958362182
"71",0.0792258160273708,0.118493867792211,0.0636882560808109,0.0136773158116491,0.0713735196265992,0.00635171400341614,0.171006015611003,0.923188450220371
"72",0.0792258160273708,0.118493867792211,0.0636882560808109,0.0136773158116491,0.0713735196265992,0.00635171400341614,0.171006015611003,0.923188450220371
"73",0.0677973848215806,0.120007265355913,0.0768971342674087,0.0267026867617747,0.0633699007291775,0.00397764316849248,0.156078542924926,0.915069061181803
"74",0.0677973848215806,0.120007265355913,0.0768971342674087,0.0267026867617747,0.0633699007291775,0.00397764316849248,0.156078542924926,0.915069061181803
"75",0.0762800246291765,0.140565526539399,0.0752905672271957,0.0456546488804019,0.0571915365162704,0.00285924773623317,0.158995844421722,0.913763962443365
"76",0.0772694906911542,0.13443347535439,0.0823238199712532,0.0446802347574508,0.0508540751145064,0.0193714002753619,0.166889523916146,0.915058498123282
"77",0.0772694906911542,0.13443347535439,0.0823238199712532,0.0446802347574508,0.0508540751145064,0.0193714002753619,0.166889523916146,0.915058498123282
"78",0.0821635127506432,0.142295828151951,0.0701131634298434,0.0296997632434147,0.0580740136281468,0.0117420251460221,0.168043346567311,0.896763093055686
"79",0.0821635127506432,0.142295828151951,0.0701131634298434,0.0296997632434147,0.0580740136281468,0.0117420251460221,0.168043346567311,0.896763093055686
"80",0.0890739187078535,0.12914314552462,0.0645068473147601,0.0305099520263592,0.043096679682129,0.0172249199999258,0.155657574834098,0.896679205257844
"81",0.0890739187078535,0.12914314552462,0.0645068473147601,0.0305099520263592,0.043096679682129,0.0172249199999258,0.155657574834098,0.896679205257844
"82",0.0890739187078535,0.12914314552462,0.0645068473147601,0.0305099520263592,0.043096679682129,0.0172249199999258,0.155657574834098,0.896679205257844
"83",0.0890739187078535,0.12914314552462,0.0645068473147601,0.0305099520263592,0.043096679682129,0.0172249199999258,0.155657574834098,0.896679205257844
"84",0.0776482830992798,0.127139218165503,0.051866957474368,0.0290636631843136,0.0604187457786466,-0.00351693747733326,0.157937119932991,0.904317070706859
"85",0.0776482830992798,0.127139218165503,0.051866957474368,0.0290636631843136,0.0604187457786466,-0.00351693747733326,0.157937119932991,0.904317070706859
"86",0.0776482830992798,0.127139218165503,0.051866957474368,0.0290636631843136,0.0604187457786466,-0.00351693747733326,0.157937119932991,0.904317070706859
"87",0.0776482830992798,0.127139218165503,0.051866957474368,0.0290636631843136,0.0604187457786466,-0.00351693747733326,0.157937119932991,0.904317070706859
"88",0.0626470980520295,0.132401833305814,0.0456538654165346,0.0218142252017416,0.0619522528132985,-0.0121452797367042,0.147408762320683,0.902422885212324
"89",0.0819000709686859,0.134177860766986,0.0484876723358879,0.0323287625873297,0.0608946005966752,0.00280161132843252,0.15514484461542,0.904539664585069
"90",0.0819000709686859,0.134177860766986,0.0484876723358879,0.0323287625873297,0.0608946005966752,0.00280161132843252,0.15514484461542,0.904539664585069
"91",0.0819000709686859,0.134177860766986,0.0484876723358879,0.0323287625873297,0.0608946005966752,0.00280161132843252,0.15514484461542,0.904539664585069
"92",0.0822856007769839,0.12898904135826,0.0419570800316858,0.0243738950183006,0.0690352337270804,0.0075456791787995,0.159686826112699,0.921804570966137
"93",0.0941123737296157,0.127380446743034,0.0426410028820696,0.0254775446088977,0.0636967885011595,0.00412831320746372,0.16347709349241,0.909479306655319
"94",0.0941123737296157,0.127380446743034,0.0426410028820696,0.0254775446088977,0.0636967885011595,0.00412831320746372,0.16347709349241,0.909479306655319
"95",0.0941123737296157,0.127380446743034,0.0426410028820696,0.0254775446088977,0.0636967885011595,0.00412831320746372,0.16347709349241,0.909479306655319
"96",0.0865795678742848,0.131002460526804,0.0368473431144455,0.0245046627336015,0.0556923529089047,0.00798789211934314,0.15884132330804,0.89722486977053
"97",0.0783786983481443,0.133291285344891,0.0395198928886924,0.0273681458845271,0.0467678904963536,-0.000588414018888105,0.160797659829055,0.885421069102482
"98",0.0783786983481443,0.133291285344891,0.0395198928886924,0.0273681458845271,0.0467678904963536,-0.000588414018888105,0.160797659829055,0.885421069102482
"99",0.0772608040116478,0.130697295020717,0.0432172031086205,0.0243549464330433,0.0453811720622716,0.0150337898357595,0.163697811986812,0.86950974013175
"100",0.0772608040116478,0.130697295020717,0.0432172031086205,0.0243549464330433,0.0453811720622716,0.0150337898357595,0.163697811986812,0.86950974013175
"101",0.0902255401390031,0.131991378480453,0.0433838529576724,0.0072416742006549,0.0324865205985977,0.00415511606568072,0.150529292906842,0.876528045286277
"102",0.0704210983789834,0.144653742144127,0.0517903222220553,0.0138016186710931,0.040841682443011,0.0132786363792759,0.164130263494817,0.874265026527859
"103",0.0704210983789834,0.144653742144127,0.0517903222220553,0.0138016186710931,0.040841682443011,0.0132786363792759,0.164130263494817,0.874265026527859
"104",0.0704210983789834,0.144653742144127,0.0517903222220553,0.0138016186710931,0.040841682443011,0.0132786363792759,0.164130263494817,0.874265026527859
"105",0.0704210983789834,0.144653742144127,0.0517903222220553,0.0138016186710931,0.040841682443011,0.0132786363792759,0.164130263494817,0.874265026527859
"106",0.0704210983789834,0.144653742144127,0.0517903222220553,0.0138016186710931,0.040841682443011,0.0132786363792759,0.164130263494817,0.874265026527859
"107",0.0638046281587396,0.147315114041736,0.054977592098897,0.0262588560283531,0.0383405393800635,0.00307878512454396,0.151936680627997,0.869183579110118
"108",0.0638046281587396,0.147315114041736,0.054977592098897,0.0262588560283531,0.0383405393800635,0.00307878512454396,0.151936680627997,0.869183579110118
"109",0.0638046281587396,0.147315114041736,0.054977592098897,0.0262588560283531,0.0383405393800635,0.00307878512454396,0.151936680627997,0.869183579110118
"110",0.0592459290028928,0.158310852378341,0.0644972040783426,0.0369857756398076,0.0430023686561368,0.00143495354940084,0.156121323177216,0.862177739384703
"111",0.0592459290028928,0.158310852378341,0.0644972040783426,0.0369857756398076,0.0430023686561368,0.00143495354940084,0.156121323177216,0.862177739384703
"112",0.0592459290028928,0.158310852378341,0.0644972040783426,0.0369857756398076,0.0430023686561368,0.00143495354940084,0.156121323177216,0.862177739384703
"113",0.0566397233560628,0.16188333106216,0.0732006919153213,0.0204962742557772,0.0324889511654343,-0.00228428741085933,0.14999635053766,0.861061739537985
"114",0.0566397233560628,0.16188333106216,0.0732006919153213,0.0204962742557772,0.0324889511654343,-0.00228428741085933,0.14999635053766,0.861061739537985
"115",0.0566397233560628,0.16188333106216,0.0732006919153213,0.0204962742557772,0.0324889511654343,-0.00228428741085933,0.14999635053766,0.861061739537985
"116",0.079302227849718,0.167341880377906,0.0825319490223728,0.0081898430104988,0.0511272325833103,-0.012090416910998,0.156626174248294,0.86405045546529
"117",0.07950834570054,0.164521022154921,0.0771231089324706,0.0170814307931656,0.0427957958096165,-0.000268524529158489,0.151851130000702,0.84813817813686
"118",0.0778892560304782,0.179673360331064,0.0614379176186469,0.0144251931508401,0.0511622256234339,0.00341666837959786,0.167388264381081,0.865095735949139
"119",0.0736178947067002,0.174276880659567,0.0457843416371258,0.0198279288998233,0.0330099396888503,-0.0021444895909855,0.159574382842069,0.869971503354686
"120",0.0736178947067002,0.174276880659567,0.0457843416371258,0.0198279288998233,0.0330099396888503,-0.0021444895909855,0.159574382842069,0.869971503354686
"121",0.0736178947067002,0.174276880659567,0.0457843416371258,0.0198279288998233,0.0330099396888503,-0.0021444895909855,0.159574382842069,0.869971503354686
"122",0.0870389363067618,0.149232579474419,0.0412094651277534,0.0240845808271212,0.0365132316418477,-0.00844882688242334,0.150537183084146,0.873835108173245
"123",0.0870389363067618,0.149232579474419,0.0412094651277534,0.0240845808271212,0.0365132316418477,-0.00844882688242334,0.150537183084146,0.873835108173245
"124",0.0870389363067618,0.149232579474419,0.0412094651277534,0.0240845808271212,0.0365132316418477,-0.00844882688242334,0.150537183084146,0.873835108173245
"125",0.0870389363067618,0.149232579474419,0.0412094651277534,0.0240845808271212,0.0365132316418477,-0.00844882688242334,0.150537183084146,0.873835108173245
"126",0.0870389363067618,0.149232579474419,0.0412094651277534,0.0240845808271212,0.0365132316418477,-0.00844882688242334,0.150537183084146,0.873835108173245
"127",0.0870389363067618,0.149232579474419,0.0412094651277534,0.0240845808271212,0.0365132316418477,-0.00844882688242334,0.150537183084146,0.873835108173245
"128",0.0870389363067618,0.149232579474419,0.0412094651277534,0.0240845808271212,0.0365132316418477,-0.00844882688242334,0.150537183084146,0.873835108173245
"129",0.0902715270265372,0.142597899616317,0.0399120570559264,0.0296392347737332,0.0410972121939852,0.00376118458244674,0.153489841782305,0.861566691842851
"130",0.0902715270265372,0.142597899616317,0.0399120570559264,0.0296392347737332,0.0410972121939852,0.00376118458244674,0.153489841782305,0.861566691842851
"131",0.0902715270265372,0.142597899616317,0.0399120570559264,0.0296392347737332,0.0410972121939852,0.00376118458244674,0.153489841782305,0.861566691842851
"132",0.0902715270265372,0.142597899616317,0.0399120570559264,0.0296392347737332,0.0410972121939852,0.00376118458244674,0.153489841782305,0.861566691842851
"133",0.0975352575579095,0.134315282876832,0.032307059228304,0.0381868828742815,0.0525825216546435,0.0152482337500619,0.162726156624272,0.850145948882879
"134",0.0975352575579095,0.134315282876832,0.032307059228304,0.0381868828742815,0.0525825216546435,0.0152482337500619,0.162726156624272,0.850145948882879
"135",0.0975352575579095,0.134315282876832,0.032307059228304,0.0381868828742815,0.0525825216546435,0.0152482337500619,0.162726156624272,0.850145948882879
"136",0.0975352575579095,0.134315282876832,0.032307059228304,0.0381868828742815,0.0525825216546435,0.0152482337500619,0.162726156624272,0.850145948882879
"137",0.0975352575579095,0.134315282876832,0.032307059228304,0.0381868828742815,0.0525825216546435,0.0152482337500619,0.162726156624272,0.850145948882879
"138",0.0975352575579095,0.134315282876832,0.032307059228304,0.0381868828742815,0.0525825216546435,0.0152482337500619,0.162726156624272,0.850145948882879
"139",0.0975352575579095,0.134315282876832,0.032307059228304,0.0381868828742815,0.0525825216546435,0.0152482337500619,0.162726156624272,0.850145948882879
"140",0.0975352575579095,0.134315282876832,0.032307059228304,0.0381868828742815,0.0525825216546435,0.0152482337500619,0.162726156624272,0.850145948882879
"141",0.107568714140096,0.139737255865443,0.0455298426604605,0.0266529886878382,0.04682705251282,0.0126716239071303,0.168796240527281,0.859057711479483
"142",0.107568714140096,0.139737255865443,0.0455298426604605,0.0266529886878382,0.04682705251282,0.0126716239071303,0.168796240527281,0.859057711479483
"143",0.113992965837868,0.148632593900481,0.0460081565662678,0.0183717050836912,0.0493092552061372,0.0131991684007615,0.169203919580575,0.870913688136023
"144",0.113992965837868,0.148632593900481,0.0460081565662678,0.0183717050836912,0.0493092552061372,0.0131991684007615,0.169203919580575,0.870913688136023
"145",0.113992965837868,0.148632593900481,0.0460081565662678,0.0183717050836912,0.0493092552061372,0.0131991684007615,0.169203919580575,0.870913688136023
"146",0.113992965837868,0.148632593900481,0.0460081565662678,0.0183717050836912,0.0493092552061372,0.0131991684007615,0.169203919580575,0.870913688136023
"147",0.119174996575246,0.159000376189838,0.0356352735620733,0.0230139460449832,0.0628832649023712,0.0157961188977555,0.168593649328467,0.875117463511428
"148",0.119174996575246,0.159000376189838,0.0356352735620733,0.0230139460449832,0.0628832649023712,0.0157961188977555,0.168593649328467,0.875117463511428
"149",0.102587025565704,0.155088089352026,0.0399290948899571,0.0343966727448257,0.0457051089901925,0.00864084833650734,0.160321748025188,0.890862734080731
"150",0.102587025565704,0.155088089352026,0.0399290948899571,0.0343966727448257,0.0457051089901925,0.00864084833650734,0.160321748025188,0.890862734080731
"151",0.11136213433789,0.159735492675208,0.0467687372085906,0.0405903592681803,0.0495997159479122,0.0111648394259826,0.159275864354716,0.89472131136034
"152",0.115939108169187,0.16611311154114,0.0598286755592246,0.0198631132680506,0.0557902213927304,-0.00131617220546679,0.153896106213167,0.902696116420946
"153",0.115939108169187,0.16611311154114,0.0598286755592246,0.0198631132680506,0.0557902213927304,-0.00131617220546679,0.153896106213167,0.902696116420946
"154",0.116624870138066,0.163276361281061,0.0470318838831241,0.00990216108533522,0.0525007812849783,-0.00274794880652637,0.162594216184594,0.913232138111998
"155",0.121984182151023,0.167612201719946,0.0563483064780355,0.00536185011271597,0.0426598414343277,0.00333092504748393,0.164870555611076,0.910247351938891
"156",0.121984182151023,0.167612201719946,0.0563483064780355,0.00536185011271597,0.0426598414343277,0.00333092504748393,0.164870555611076,0.910247351938891
"157",0.125616123629512,0.167776143673984,0.0631742890450013,0.0103240605835058,0.0536830535864291,0.0101714274192865,0.162511573643018,0.917156059036708
"158",0.113726425551728,0.162259233259533,0.0528654055965729,0.0107171017296801,0.0592833461427287,0.0182570594984715,0.172933842357582,0.924790017917109
"159",0.113726425551728,0.162259233259533,0.0528654055965729,0.0107171017296801,0.0592833461427287,0.0182570594984715,0.172933842357582,0.924790017917109
"160",0.113726425551728,0.162259233259533,0.0528654055965729,0.0107171017296801,0.0592833461427287,0.0182570594984715,0.172933842357582,0.924790017917109
"161",0.132078889733198,0.155871229371452,0.0553632980604536,0.0176825300385328,0.0372714129029617,0.0289496836749536,0.168662749206135,0.939792770019211
"162",0.133393698501952,0.151444895685897,0.0658393640111131,0.0196953201907738,0.0430760640385049,0.0172202616477228,0.164902923428263,0.945046537585763
"163",0.133393698501952,0.151444895685897,0.0658393640111131,0.0196953201907738,0.0430760640385049,0.0172202616477228,0.164902923428263,0.945046537585763
"164",0.133393698501952,0.151444895685897,0.0658393640111131,0.0196953201907738,0.0430760640385049,0.0172202616477228,0.164902923428263,0.945046537585763
"165",0.120105296320819,0.154029964902654,0.0832659806414799,0.0314113396303189,0.0249940957938054,0.0030626894696138,0.149631317809287,0.935333472289034
"166",0.0974697581011752,0.145742188504067,0.0810083021485751,0.0188627522918075,0.029641008053949,0.0203361847810383,0.159925489951775,0.928174503496899
"167",0.0974697581011752,0.145742188504067,0.0810083021485751,0.0188627522918075,0.029641008053949,0.0203361847810383,0.159925489951775,0.928174503496899
"168",0.0941882434994224,0.157597950094132,0.0826536341720034,0.0177829463391386,0.0437207570930222,0.0102056650057856,0.156670699576465,0.94730654280663
"169",0.0941882434994224,0.157597950094132,0.0826536341720034,0.0177829463391386,0.0437207570930222,0.0102056650057856,0.156670699576465,0.94730654280663
"170",0.107067593428081,0.142636347103127,0.0778571757774273,0.003277386240551,0.0295303144919365,-0.00181115924765757,0.146774375495164,0.952762928985658
"171",0.102184796704523,0.133421161134699,0.094705550222709,0.0108781336596171,0.026636628874729,-0.00466909564121114,0.147989040478673,0.949831577788131
"172",0.102184796704523,0.133421161134699,0.094705550222709,0.0108781336596171,0.026636628874729,-0.00466909564121114,0.147989040478673,0.949831577788131
"173",0.102184796704523,0.133421161134699,0.094705550222709,0.0108781336596171,0.026636628874729,-0.00466909564121114,0.147989040478673,0.949831577788131
"174",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"175",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"176",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"177",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"178",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"179",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"180",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"181",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"182",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"183",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"184",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"185",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"186",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"187",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"188",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"189",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"190",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"191",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"192",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"193",0.101736662924258,0.145523734719512,0.093400692865693,0.000415037412964357,0.0147502794331762,-0.0164786141713652,0.140020712563087,0.954485785547191
"194",0.0922387161431307,0.155889403236393,0.0820134608414777,0.0155808836717766,0.0304450087862164,-0.017892568855353,0.146514945359282,0.947328708763558
"195",0.0922387161431307,0.155889403236393,0.0820134608414777,0.0155808836717766,0.0304450087862164,-0.017892568855353,0.146514945359282,0.947328708763558
"196",0.0970349474643951,0.162297789697244,0.0798712815340931,0.0215364932095261,0.0275474158356014,-0.0126555711841035,0.154083720741401,0.939191198376267
"197",0.094354294295838,0.158491192077421,0.0846531713594637,0.0235616229124392,0.0221612519327192,-0.00782140076711947,0.152772515774232,0.941007291866966
"198",0.0860941945731333,0.157193858429168,0.0834113926918436,0.0296828084619387,0.0131531986904432,0.0060499810045643,0.15966151092622,0.930063909594776
"199",0.110645487852648,0.165542380357477,0.106641329201093,0.0558610880973256,0.0119750099155876,0.013266642429527,0.155759530207116,0.917445783760458
"200",0.110645487852648,0.165542380357477,0.106641329201093,0.0558610880973256,0.0119750099155876,0.013266642429527,0.155759530207116,0.917445783760458
"201",0.110645487852648,0.165542380357477,0.106641329201093,0.0558610880973256,0.0119750099155876,0.013266642429527,0.155759530207116,0.917445783760458
"202",0.110645487852648,0.165542380357477,0.106641329201093,0.0558610880973256,0.0119750099155876,0.013266642429527,0.155759530207116,0.917445783760458
