"","mu","gamma","f","grow","rel_fit"
"220",0.00999999999999904,1.00000021354233e-08,9.99999998274808e-07,0.17,0.989999999999999
"221",0.0099999999999991,1.0000002117713e-08,9.99999998166259e-07,0.17,0.989999999999999
"222",0.00999999999999927,1.0000002304979e-08,9.99999998252407e-07,0.17,0.989999999999999
"223",0.00999999999999926,1.00000023500542e-08,9.99999998364712e-07,0.17,0.989999999999999
"224",0.00999999999999929,1.00000023610836e-08,9.9999999821737e-07,0.17,0.989999999999999
"225",0.00999999999999938,1.0000002193039e-08,9.99999998063528e-07,0.169999999999999,0.989999999999999
"226",0.00999999999999939,1.00000020688298e-08,9.99999998097151e-07,0.17,0.989999999999999
"227",0.00999999999999939,1.00000021195594e-08,9.99999997954544e-07,0.17,0.989999999999999
"228",0.00999999999999939,1.00000021451088e-08,9.99999997736394e-07,0.17,0.989999999999999
"229",0.00999999999999948,1.00000020121138e-08,9.99999997679806e-07,0.17,0.989999999999999
"230",0.00999999999999939,1.00000019581558e-08,9.99999997788822e-07,0.17,0.989999999999999
"231",0.00999999999999949,1.00000018400872e-08,9.99999997778927e-07,0.17,0.989999999999999
"232",0.00999999999999959,1.00000018471112e-08,9.99999997780636e-07,0.17,0.989999999999999
"233",0.00999999999999951,1.0000001710729e-08,9.99999997736572e-07,0.17,0.989999999999999
"234",0.00999999999999966,1.00000015436261e-08,9.99999997708753e-07,0.17,0.989999999999999
"235",0.00999999999999966,1.00000014538772e-08,9.99999997837344e-07,0.17,0.989999999999999
"236",0.00999999999999955,1.00000014818754e-08,9.99999997744754e-07,0.17,0.989999999999999
"237",0.00999999999999942,1.00000015549371e-08,9.99999997636236e-07,0.17,0.989999999999999
"238",0.00999999999999948,1.00000015413808e-08,9.99999997625542e-07,0.17,0.989999999999999
"239",0.00999999999999943,1.00000013411341e-08,9.99999997786654e-07,0.17,0.989999999999999
"240",0.0099999999999995,1.0000001223712e-08,9.99999997679754e-07,0.17,0.989999999999999
"241",0.00999999999999957,1.00000010520605e-08,9.99999997903464e-07,0.17,0.989999999999999
"242",0.00999999999999945,1.00000010256755e-08,9.99999997759871e-07,0.17,0.989999999999999
"243",0.00999999999999938,1.00000010089507e-08,9.99999997752755e-07,0.17,0.989999999999999
"244",0.00999999999999949,1.00000012017016e-08,9.99999997781692e-07,0.17,0.989999999999999
"245",0.00999999999999961,1.00000012134235e-08,9.99999997862624e-07,0.17,0.989999999999999
"246",0.00999999999999956,1.00000012662658e-08,9.99999997955979e-07,0.17,0.989999999999999
"247",0.00999999999999959,1.00000013394987e-08,9.99999998044503e-07,0.17,0.989999999999999
"248",0.00999999999999944,1.00000013327569e-08,9.99999998150929e-07,0.17,0.989999999999999
"249",0.00999999999999955,1.00000014461805e-08,9.99999997960066e-07,0.17,0.989999999999999
"250",0.00999999999999967,1.00000015340048e-08,9.99999997910672e-07,0.170000000000001,0.989999999999999
"251",0.00999999999999971,1.00000014829011e-08,9.99999997924136e-07,0.17,0.989999999999999
"252",0.00999999999999977,1.00000014337819e-08,9.99999997992801e-07,0.170000000000001,0.989999999999999
"253",0.00999999999999984,1.00000014522217e-08,9.99999997987258e-07,0.170000000000001,0.989999999999999
"254",0.00999999999999998,1.00000013976181e-08,9.9999999789562e-07,0.170000000000001,0.989999999999999
"255",0.00999999999999998,1.00000014560545e-08,9.99999997814143e-07,0.170000000000001,0.989999999999999
"256",0.01,1.00000015132514e-08,9.99999997801051e-07,0.170000000000001,0.989999999999999
"257",0.0099999999999998,1.00000014341671e-08,9.99999997834499e-07,0.170000000000001,0.989999999999999
"258",0.00999999999999991,1.00000015257649e-08,9.99999997948534e-07,0.170000000000001,0.989999999999999
"259",0.00999999999999999,1.00000015830074e-08,9.999999980062e-07,0.170000000000001,0.989999999999999
"260",0.01,1.00000016172097e-08,9.99999997967214e-07,0.170000000000001,0.989999999999999
"261",0.0100000000000002,1.00000016248877e-08,9.99999998015184e-07,0.170000000000001,0.989999999999999
"262",0.0100000000000001,1.00000017759056e-08,9.9999999799736e-07,0.170000000000001,0.989999999999999
"263",0.0100000000000002,1.00000016757191e-08,9.99999997951985e-07,0.170000000000001,0.989999999999999
"264",0.0100000000000002,1.00000016757191e-08,9.99999997951985e-07,0.170000000000001,0.989999999999999
"265",0.0100000000000001,1.00000017384109e-08,9.99999998014555e-07,0.170000000000001,0.989999999999999
"266",0.00999999999999993,1.00000016126117e-08,9.99999997985e-07,0.170000000000001,0.989999999999999
"267",0.00999999999999992,1.00000016891903e-08,9.99999998065687e-07,0.170000000000001,0.989999999999999
"268",0.00999999999999979,1.00000017259861e-08,9.99999998119848e-07,0.170000000000001,0.989999999999999
"269",0.00999999999999979,1.00000016703758e-08,9.9999999803708e-07,0.170000000000001,0.989999999999998
"270",0.00999999999999997,1.00000017298445e-08,9.99999998059049e-07,0.170000000000001,0.989999999999998
"271",0.00999999999999998,1.00000018290814e-08,9.99999998071802e-07,0.170000000000001,0.989999999999998
"272",0.0100000000000001,1.00000020181249e-08,9.99999998085371e-07,0.170000000000001,0.989999999999998
"273",0.0100000000000001,1.00000022308844e-08,9.99999998006449e-07,0.170000000000001,0.989999999999998
"274",0.0100000000000002,1.00000021911593e-08,9.99999997966676e-07,0.170000000000001,0.989999999999998
"275",0.0100000000000003,1.00000022868441e-08,9.99999997918077e-07,0.170000000000001,0.989999999999998
"276",0.0100000000000001,1.00000022891192e-08,9.99999998047847e-07,0.170000000000001,0.989999999999998
"277",0.0100000000000001,1.00000022935241e-08,9.99999998013423e-07,0.170000000000001,0.989999999999998
"278",0.01,1.00000022557617e-08,9.99999998061343e-07,0.170000000000001,0.989999999999998
"279",0.0100000000000002,1.0000002323849e-08,9.99999998190983e-07,0.170000000000001,0.989999999999998
"280",0.0100000000000004,1.00000024497928e-08,9.99999998072756e-07,0.170000000000001,0.989999999999998
"281",0.0100000000000005,1.00000025675155e-08,9.99999998064119e-07,0.170000000000001,0.989999999999998
"282",0.0100000000000004,1.00000027164154e-08,9.99999998145825e-07,0.170000000000001,0.989999999999998
"283",0.0100000000000003,1.00000027483327e-08,9.99999998170462e-07,0.170000000000001,0.989999999999998
"284",0.0100000000000004,1.00000025601197e-08,9.99999998154043e-07,0.170000000000001,0.989999999999998
"285",0.0100000000000004,1.00000025794931e-08,9.99999998149615e-07,0.170000000000001,0.989999999999998
"286",0.0100000000000006,1.00000023982214e-08,9.99999998309648e-07,0.170000000000001,0.989999999999998
"287",0.0100000000000007,1.00000026653174e-08,9.99999998316631e-07,0.170000000000001,0.989999999999998
"288",0.0100000000000008,1.000000256058e-08,9.99999998297617e-07,0.170000000000001,0.989999999999998
"289",0.0100000000000007,1.00000023399483e-08,9.99999998343731e-07,0.170000000000001,0.989999999999998
"290",0.0100000000000007,1.00000023605593e-08,9.9999999843151e-07,0.170000000000001,0.989999999999998
"291",0.0100000000000008,1.00000024506701e-08,9.99999998461479e-07,0.170000000000001,0.989999999999998
"292",0.0100000000000008,1.00000023821927e-08,9.99999998324944e-07,0.170000000000001,0.989999999999998
"293",0.0100000000000007,1.00000024900952e-08,9.99999998341001e-07,0.170000000000001,0.989999999999998
"294",0.0100000000000007,1.00000024738575e-08,9.99999998289907e-07,0.170000000000001,0.989999999999998
"295",0.0100000000000006,1.00000025966868e-08,9.99999998461969e-07,0.170000000000001,0.989999999999998
"296",0.0100000000000006,1.00000026073161e-08,9.99999998318431e-07,0.170000000000001,0.989999999999998
"297",0.0100000000000006,1.00000025414439e-08,9.99999998255566e-07,0.170000000000001,0.989999999999998
"298",0.0100000000000006,1.00000028386561e-08,9.99999998178375e-07,0.170000000000001,0.989999999999998
"299",0.0100000000000006,1.00000029547751e-08,9.99999998116443e-07,0.170000000000001,0.989999999999998
"300",0.0100000000000007,1.00000029618554e-08,9.99999998212799e-07,0.170000000000001,0.989999999999998
"301",0.0100000000000008,1.00000028596637e-08,9.99999998074323e-07,0.170000000000001,0.989999999999998
"302",0.010000000000001,1.00000028232117e-08,9.99999998079908e-07,0.170000000000001,0.989999999999998
"303",0.0100000000000008,1.00000027657611e-08,9.99999998143106e-07,0.170000000000001,0.989999999999998
"304",0.0100000000000007,1.00000027110501e-08,9.99999998103305e-07,0.17,0.989999999999998
"305",0.0100000000000006,1.00000027560545e-08,9.99999998073084e-07,0.17,0.989999999999998
"306",0.0100000000000003,1.00000025525327e-08,9.9999999787757e-07,0.17,0.989999999999998
"307",0.0100000000000004,1.00000025514408e-08,9.99999997911568e-07,0.17,0.989999999999998
"308",0.0100000000000004,1.00000025640232e-08,9.99999997901431e-07,0.17,0.989999999999998
