"","mu2","mu5","mu6","mu7","mu8","mu10","gamma2","gamma5","gamma6","gamma7","gamma8","gamma10","f2","f5","f6","f7","f8","f10","grow","log.density"
"1",0.09,0.096,0.106,0.032,0.053,0.037,0.015,0.011,0.05,0.011,0.027,0.059,0.018,0.007,0.002,0.015,0.012,0.011,0.1,-1461.40433818501
"2",0.09,0.096,0.106,0.032,0.053,0.037,0.015,0.011,0.05,0.011,0.027,0.059,0.018,0.007,0.002,0.015,0.012,0.011,0.1,-1461.40433818501
"3",0.0935006444054037,0.0968815912607174,0.103284960231612,0.0288031589939729,0.0542183368268431,0.0405433178069345,0.0136668995949728,0.0213459310437663,0.0501658497899919,0.00894703504422954,0.0227066261302167,0.0572785792828216,0.0171464541373551,0.00692960078728835,0.0047491610360079,0.0177079338231435,0.0102417957939102,0.0138621604187847,0.109085984764546,-1442.8448027622
"4",0.0935006444054037,0.0968815912607174,0.103284960231612,0.0288031589939729,0.0542183368268431,0.0405433178069345,0.0136668995949728,0.0213459310437663,0.0501658497899919,0.00894703504422954,0.0227066261302167,0.0572785792828216,0.0171464541373551,0.00692960078728835,0.0047491610360079,0.0177079338231435,0.0102417957939102,0.0138621604187847,0.109085984764546,-1442.8448027622
"5",0.0935006444054037,0.0968815912607174,0.103284960231612,0.0288031589939729,0.0542183368268431,0.0405433178069345,0.0136668995949728,0.0213459310437663,0.0501658497899919,0.00894703504422954,0.0227066261302167,0.0572785792828216,0.0171464541373551,0.00692960078728835,0.0047491610360079,0.0177079338231435,0.0102417957939102,0.0138621604187847,0.109085984764546,-1442.8448027622
"6",0.0935006444054037,0.0968815912607174,0.103284960231612,0.0288031589939729,0.0542183368268431,0.0405433178069345,0.0136668995949728,0.0213459310437663,0.0501658497899919,0.00894703504422954,0.0227066261302167,0.0572785792828216,0.0171464541373551,0.00692960078728835,0.0047491610360079,0.0177079338231435,0.0102417957939102,0.0138621604187847,0.109085984764546,-1442.8448027622
"7",0.0935006444054037,0.0968815912607174,0.103284960231612,0.0288031589939729,0.0542183368268431,0.0405433178069345,0.0136668995949728,0.0213459310437663,0.0501658497899919,0.00894703504422954,0.0227066261302167,0.0572785792828216,0.0171464541373551,0.00692960078728835,0.0047491610360079,0.0177079338231435,0.0102417957939102,0.0138621604187847,0.109085984764546,-1442.8448027622
"8",0.091305712374248,0.091485684993369,0.111657668504796,0.029395531438339,0.0558480546960299,0.0441408857874752,0.0203850299220638,0.0156275048414198,0.0491024295251426,0.00255561987196341,0.0188630184932038,0.0509366297161266,0.0246493897019933,0.00751808957198465,0.00213032081198191,0.0113872646257245,0.0109542161991352,0.0126950914396682,0.109527175292397,-1421.67929810544
"9",0.091305712374248,0.091485684993369,0.111657668504796,0.029395531438339,0.0558480546960299,0.0441408857874752,0.0203850299220638,0.0156275048414198,0.0491024295251426,0.00255561987196341,0.0188630184932038,0.0509366297161266,0.0246493897019933,0.00751808957198465,0.00213032081198191,0.0113872646257245,0.0109542161991352,0.0126950914396682,0.109527175292397,-1421.67929810544
"10",0.0897500766332638,0.102746944897597,0.111499062416904,0.0311506220100798,0.0593571982346342,0.0512488154441243,0.00899456088344233,0.0210840619027477,0.0481692725297337,0.0107144371489002,0.021691609356113,0.0548545873199368,0.0285033578589246,0.00691793740927249,0.00151238191025016,0.00923503631932603,0.0139613010367794,0.0164439675254412,0.110515284891012,-1406.59702950993
"11",0.0897500766332638,0.102746944897597,0.111499062416904,0.0311506220100798,0.0593571982346342,0.0512488154441243,0.00899456088344233,0.0210840619027477,0.0481692725297337,0.0107144371489002,0.021691609356113,0.0548545873199368,0.0285033578589246,0.00691793740927249,0.00151238191025016,0.00923503631932603,0.0139613010367794,0.0164439675254412,0.110515284891012,-1406.59702950993
"12",0.0897500766332638,0.102746944897597,0.111499062416904,0.0311506220100798,0.0593571982346342,0.0512488154441243,0.00899456088344233,0.0210840619027477,0.0481692725297337,0.0107144371489002,0.021691609356113,0.0548545873199368,0.0285033578589246,0.00691793740927249,0.00151238191025016,0.00923503631932603,0.0139613010367794,0.0164439675254412,0.110515284891012,-1406.59702950993
"13",0.0897500766332638,0.102746944897597,0.111499062416904,0.0311506220100798,0.0593571982346342,0.0512488154441243,0.00899456088344233,0.0210840619027477,0.0481692725297337,0.0107144371489002,0.021691609356113,0.0548545873199368,0.0285033578589246,0.00691793740927249,0.00151238191025016,0.00923503631932603,0.0139613010367794,0.0164439675254412,0.110515284891012,-1406.59702950993
"14",0.0897500766332638,0.102746944897597,0.111499062416904,0.0311506220100798,0.0593571982346342,0.0512488154441243,0.00899456088344233,0.0210840619027477,0.0481692725297337,0.0107144371489002,0.021691609356113,0.0548545873199368,0.0285033578589246,0.00691793740927249,0.00151238191025016,0.00923503631932603,0.0139613010367794,0.0164439675254412,0.110515284891012,-1406.59702950993
"15",0.0897500766332638,0.102746944897597,0.111499062416904,0.0311506220100798,0.0593571982346342,0.0512488154441243,0.00899456088344233,0.0210840619027477,0.0481692725297337,0.0107144371489002,0.021691609356113,0.0548545873199368,0.0285033578589246,0.00691793740927249,0.00151238191025016,0.00923503631932603,0.0139613010367794,0.0164439675254412,0.110515284891012,-1406.59702950993
"16",0.0897500766332638,0.102746944897597,0.111499062416904,0.0311506220100798,0.0593571982346342,0.0512488154441243,0.00899456088344233,0.0210840619027477,0.0481692725297337,0.0107144371489002,0.021691609356113,0.0548545873199368,0.0285033578589246,0.00691793740927249,0.00151238191025016,0.00923503631932603,0.0139613010367794,0.0164439675254412,0.110515284891012,-1406.59702950993
"17",0.0870778631530014,0.100889514357828,0.113203124865334,0.0387285132920715,0.0542848281886736,0.0480572335740825,0.00381460566304972,0.0107572442470322,0.0432584770300243,0.00968012068896626,0.0207531862226848,0.0506500981191502,0.0365756877834999,0.00377125275076831,0.000511055278434246,0.00609556776734104,0.016204155501751,0.0170692324368196,0.113835938894248,-1400.1200586751
"18",0.0756926027038766,0.095936930292407,0.116033256466484,0.0430172507815052,0.0552215049956761,0.049977202005487,0.00954644322886946,0.0127555472584233,0.0413016442864084,0.0100850188683046,0.0306913717309808,0.053554903258239,0.030299476334217,0.0040689300495938,0.00271197653380412,0.0022093965536166,0.0105867559311308,0.014363769251919,0.111813725832292,-1400.26669904906
"19",0.0756926027038766,0.095936930292407,0.116033256466484,0.0430172507815052,0.0552215049956761,0.049977202005487,0.00954644322886946,0.0127555472584233,0.0413016442864084,0.0100850188683046,0.0306913717309808,0.053554903258239,0.030299476334217,0.0040689300495938,0.00271197653380412,0.0022093965536166,0.0105867559311308,0.014363769251919,0.111813725832292,-1400.26669904906
"20",0.0756926027038766,0.095936930292407,0.116033256466484,0.0430172507815052,0.0552215049956761,0.049977202005487,0.00954644322886946,0.0127555472584233,0.0413016442864084,0.0100850188683046,0.0306913717309808,0.053554903258239,0.030299476334217,0.0040689300495938,0.00271197653380412,0.0022093965536166,0.0105867559311308,0.014363769251919,0.111813725832292,-1400.26669904906
"21",0.0763926476208689,0.100553630932631,0.115438797729251,0.0533180378256515,0.0594223996984419,0.0501856609030777,0.0112355194672383,0.0211747916811093,0.036278963291921,0.0151407660733848,0.0276928860621561,0.0561350140510002,0.0362568370218391,0.00781812411845306,0.00557551857665495,0.000343855063721583,0.0189908713944069,0.0120029284548941,0.112984117567658,-1390.87444792772
"22",0.0763926476208689,0.100553630932631,0.115438797729251,0.0533180378256515,0.0594223996984419,0.0501856609030777,0.0112355194672383,0.0211747916811093,0.036278963291921,0.0151407660733848,0.0276928860621561,0.0561350140510002,0.0362568370218391,0.00781812411845306,0.00557551857665495,0.000343855063721583,0.0189908713944069,0.0120029284548941,0.112984117567658,-1390.87444792772
"23",0.0705181127114667,0.105066615007965,0.118910519658126,0.0611700043474242,0.0643784181978994,0.0453193442905366,0.00861880508314404,0.0302741228790728,0.0337124871425348,0.0113639108959854,0.0350358096070688,0.0549028923208147,0.0412033582871442,0.00738460129892572,0.0104684093202236,0.00796568639212126,0.025252858437722,0.0112531352961912,0.112023227399602,-1389.12299498902
"24",0.0715856645669219,0.102869556766879,0.119428136893366,0.0564937969021993,0.0622204961508612,0.0490153074944523,0.0156246015753323,0.0198828362707141,0.0318318199344553,0.0183558078052735,0.0333994962195073,0.0458245888805967,0.0426732323970019,0.00171371084055767,0.0144015329385791,0.0113300768298089,0.018804685077794,0.0078892871269694,0.111079351724369,-1376.97898217697
"25",0.0744246955788142,0.104074608299592,0.118206870853644,0.060089014819158,0.0710134561174259,0.0500915041717613,0.0104194602093448,0.012626758519172,0.0341539058237652,0.0228307815015221,0.0362971114429201,0.0454602477387959,0.0427100029662666,0.0022150226718888,0.0106385447012284,0.0199662468326359,0.0218075883748807,0.00765837050927205,0.110110932686478,-1372.86184251879
