"","mu_phage","gamma_phage","f_phage","mu_plasmid","gamma_plasmid","f_plasmid","grow","log.density"
"1",0.15,0.06,0.03,0.15,0.06,0.03,0.0978,-1155.14174466781
"2",0.15,0.06,0.03,0.15,0.06,0.03,0.0978,-1155.14174466781
"3",0.15,0.06,0.03,0.15,0.06,0.03,0.0978,-1155.14174466781
"4",0.153928766031515,0.0489780645849837,0.0324067184711608,0.15824491570937,0.0590539165840265,0.0269966947067946,0.0939616562561756,-1147.75217343348
"5",0.153928766031515,0.0489780645849837,0.0324067184711608,0.15824491570937,0.0590539165840265,0.0269966947067946,0.0939616562561756,-1147.75217343348
"6",0.153928766031515,0.0489780645849837,0.0324067184711608,0.15824491570937,0.0590539165840265,0.0269966947067946,0.0939616562561756,-1147.75217343348
"7",0.15907314988326,0.0416457605614023,0.0385582285835692,0.158787549200536,0.0672212193389807,0.0292630094204831,0.0987585579922435,-1147.66806700569
"8",0.153608255472953,0.0435557686681636,0.0376429505862555,0.159634600676495,0.0717624953735783,0.0297337177048997,0.106446576619383,-1137.16446137197
"9",0.152126932280542,0.0464399618660787,0.034576776934972,0.169561317927344,0.0661791483934119,0.0214994086317116,0.105182250590812,-1135.68261133611
"10",0.157270456173141,0.0509765427316388,0.025629645436829,0.169664665781564,0.0728185527608935,0.02271960061315,0.0988547613846616,-1134.14028308967
"11",0.161057202419662,0.0540024536257359,0.0303283564150458,0.17374033825018,0.0642785164876679,0.0312407067949951,0.098984624626224,-1123.57206654823
"12",0.155804056861864,0.0484580512417864,0.0357635675501384,0.181594935353255,0.073035378237726,0.0303228995356666,0.0970933030416287,-1121.06283478932
"13",0.155510896107875,0.0430004049658681,0.0372828575539666,0.176127939251343,0.0707611144401702,0.0345441023576016,0.0877884473913116,-1120.45003889228
"14",0.155510896107875,0.0430004049658681,0.0372828575539666,0.176127939251343,0.0707611144401702,0.0345441023576016,0.0877884473913116,-1120.45003889228
"15",0.155510896107875,0.0430004049658681,0.0372828575539666,0.176127939251343,0.0707611144401702,0.0345441023576016,0.0877884473913116,-1120.45003889228
"16",0.155510896107875,0.0430004049658681,0.0372828575539666,0.176127939251343,0.0707611144401702,0.0345441023576016,0.0877884473913116,-1120.45003889228
"17",0.155510896107875,0.0430004049658681,0.0372828575539666,0.176127939251343,0.0707611144401702,0.0345441023576016,0.0877884473913116,-1120.45003889228
"18",0.141671962282716,0.0467316683229861,0.0465070107674408,0.184022952492369,0.0717254499876639,0.022912119802547,0.0927112541918446,-1115.25335947851
"19",0.140859357879778,0.0468169914138828,0.0533657692200901,0.186014771767322,0.0727607034363302,0.0188776737604057,0.0912187947709224,-1109.58861484157
"20",0.13397649617504,0.0533700422740865,0.0476691194935104,0.186704765209656,0.0680190220599068,0.02287935268117,0.0799527445297759,-1105.86518541118
"21",0.130969283459753,0.0557642752433328,0.0351729000096226,0.194492824646843,0.062766313458321,0.025903064325538,0.0783609363129874,-1106.10916498935
"22",0.129669184744642,0.05755030850692,0.0352807041278304,0.198207450254762,0.0493385846781246,0.0228428401056573,0.0768771120770373,-1091.81205809291
"23",0.129669184744642,0.05755030850692,0.0352807041278304,0.198207450254762,0.0493385846781246,0.0228428401056573,0.0768771120770373,-1091.81205809291
"24",0.138956273497507,0.0639050074620052,0.0381218856691817,0.206477114351403,0.044955114714435,0.0278041586983721,0.0778739853457167,-1086.11815272247
"25",0.139091291955962,0.0659759933806593,0.0364696689667649,0.204682978133479,0.0383225899085527,0.0307447081262912,0.0809055873365646,-1087.87220881018
"26",0.137504142913607,0.0646979885365744,0.0288736733331191,0.204458524163136,0.0488778182975451,0.0364302437690788,0.0865078410398536,-1088.49486107942
"27",0.137504142913607,0.0646979885365744,0.0288736733331191,0.204458524163136,0.0488778182975451,0.0364302437690788,0.0865078410398536,-1088.49486107942
"28",0.137504142913607,0.0646979885365744,0.0288736733331191,0.204458524163136,0.0488778182975451,0.0364302437690788,0.0865078410398536,-1088.49486107942
"29",0.132703351556583,0.0664577456688279,0.0289425249040358,0.21049675159446,0.0540963170552427,0.0402873766246022,0.078870923333855,-1089.08679994616
"30",0.136175751561553,0.0708952400721928,0.025340784951886,0.221883077109033,0.0509401199079841,0.0347675931833757,0.0785501758407713,-1070.94853892569
"31",0.136175751561553,0.0708952400721928,0.025340784951886,0.221883077109033,0.0509401199079841,0.0347675931833757,0.0785501758407713,-1070.94853892569
"32",0.136175751561553,0.0708952400721928,0.025340784951886,0.221883077109033,0.0509401199079841,0.0347675931833757,0.0785501758407713,-1070.94853892569
"33",0.133612360375576,0.0690120703874251,0.0230457528883138,0.225215446904781,0.0468961714422498,0.0410691549269291,0.0752679997978146,-1071.5868754753
"34",0.133612360375576,0.0690120703874251,0.0230457528883138,0.225215446904781,0.0468961714422498,0.0410691549269291,0.0752679997978146,-1071.5868754753
"35",0.133612360375576,0.0690120703874251,0.0230457528883138,0.225215446904781,0.0468961714422498,0.0410691549269291,0.0752679997978146,-1071.5868754753
"36",0.128049197550758,0.0650105065373518,0.0235043484340328,0.230998235224979,0.0455612978471887,0.0446035164554698,0.0754947331564102,-1063.06669576898
"37",0.128049197550758,0.0650105065373518,0.0235043484340328,0.230998235224979,0.0455612978471887,0.0446035164554698,0.0754947331564102,-1063.06669576898
"38",0.13031062893529,0.0615697682685213,0.018744290691586,0.231765722372053,0.042890949524384,0.0466267847236627,0.0755292448374969,-1060.07087704513
"39",0.13031062893529,0.0615697682685213,0.018744290691586,0.231765722372053,0.042890949524384,0.0466267847236627,0.0755292448374969,-1060.07087704513
"40",0.127586736176492,0.0692733208171857,0.0156016810444102,0.231231870274834,0.0403607688362831,0.0490373743729699,0.0742293636923968,-1056.79316600124
"41",0.127586736176492,0.0692733208171857,0.0156016810444102,0.231231870274834,0.0403607688362831,0.0490373743729699,0.0742293636923968,-1056.79316600124
"42",0.127586736176492,0.0692733208171857,0.0156016810444102,0.231231870274834,0.0403607688362831,0.0490373743729699,0.0742293636923968,-1056.79316600124
"43",0.127586736176492,0.0692733208171857,0.0156016810444102,0.231231870274834,0.0403607688362831,0.0490373743729699,0.0742293636923968,-1056.79316600124
"44",0.127586736176492,0.0692733208171857,0.0156016810444102,0.231231870274834,0.0403607688362831,0.0490373743729699,0.0742293636923968,-1056.79316600124
"45",0.127586736176492,0.0692733208171857,0.0156016810444102,0.231231870274834,0.0403607688362831,0.0490373743729699,0.0742293636923968,-1056.79316600124
"46",0.127586736176492,0.0692733208171857,0.0156016810444102,0.231231870274834,0.0403607688362831,0.0490373743729699,0.0742293636923968,-1056.79316600124
"47",0.127586736176492,0.0692733208171857,0.0156016810444102,0.231231870274834,0.0403607688362831,0.0490373743729699,0.0742293636923968,-1056.79316600124
"48",0.127515913594574,0.0746390536496844,0.0140306930611937,0.240652090303879,0.0369441471612576,0.0506252053596438,0.0796027635779982,-1056.49095518084
"49",0.128779423746153,0.0750050198295929,0.0141178668194083,0.242199631064739,0.026833086714805,0.0573490641117048,0.0867316835075738,-1053.42118345277
"50",0.136521225704077,0.0696466928296762,0.0100858686966827,0.240923377483932,0.028557746307375,0.0609617767044326,0.0862126315098825,-1052.46191722076
"51",0.138511377144647,0.0666025425841285,0.00484677427847576,0.251603431424776,0.0301163416624893,0.0548869489631953,0.0857246857601891,-1047.72874693394
"52",0.137146243660141,0.063649548210558,0.0165232303169032,0.255959787659469,0.0327761870979861,0.0521575155232951,0.0829566026125341,-1045.9120008577
"53",0.145888227364384,0.0587067645222001,0.00402553685202523,0.254282980181748,0.0304117554982201,0.0525652193772459,0.0910609238813263,-1045.87801192286
"54",0.145888227364384,0.0587067645222001,0.00402553685202523,0.254282980181748,0.0304117554982201,0.0525652193772459,0.0910609238813263,-1045.87801192286
"55",0.15038711935981,0.0663897825174021,0.000676604287255553,0.258473570803235,0.0316714015300033,0.0527576562382171,0.0806188928547884,-1043.65247778336
"56",0.150011012116106,0.0597304073391227,0.00780345100297093,0.257337116105353,0.0277298217738874,0.0615122954776124,0.0875841009574111,-1044.32571211673
"57",0.147459303961205,0.0586201143018027,0.003973518524648,0.2573923568932,0.0206580478172142,0.0641955476035875,0.0883231255745819,-1037.61705766987
"58",0.147459303961205,0.0586201143018027,0.003973518524648,0.2573923568932,0.0206580478172142,0.0641955476035875,0.0883231255745819,-1037.61705766987
"59",0.147459303961205,0.0586201143018027,0.003973518524648,0.2573923568932,0.0206580478172142,0.0641955476035875,0.0883231255745819,-1037.61705766987
